Playoff,G,MP,FG,FGA,FGA_G,Fgper,Three_P,Three_P_G,Three_PA,Three_PA_G,Three_Pper,Two_P,Two_P_G,Two_PA,Two_PA_G,Two_Pper,FT,FT_G,FTA,FTA_G,Ftper,ORB,ORB_G,DRB,DRB_G,TRB,TRB_G,AST,STL,STL_G,BLK,BLK_G,TOV,TOV_G,PF,PTS,PTS_G,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,Tsper,eFGper,TOVper,ORBper,FT_FGA,eFGperOp,TOVperOp,DRBperDef,FT_FGA_Op
0,82,19905,2935,6546,79.82926829,0.448,538,6.56097561,1426,17.3902439,0.377,2397,29.23170732,5120,62.43902439,0.468,1412,17.2195122,1841,22.45121951,0.767,901,10.98780488,2438,29.73170732,3339,40.7195122,1733,455,5.548780488,360,4.390243902,1056,12.87804878,1642,7820,95.4,24.1,38,44,-0.98,0.45,-0.52,107.3,108.4,87.9,0.281,0.218,0.532,0.489,12.6,26.8,0.216,0.491,12.1,71.8,0.212
0,82,19830,3043,6558,79.97560976,0.464,510,6.219512195,1367,16.67073171,0.373,2533,30.8902439,5191,63.30487805,0.488,1812,22.09756098,2272,27.70731707,0.798,829,10.1097561,2456,29.95121951,3285,40.06097561,1567,651,7.93902439,334,4.073170732,1317,16.06097561,1839,8408,102.5,27.3,35,47,-2.26,0.4,-1.86,107.5,109.9,94.7,0.346,0.208,0.556,0.503,14.8,25.2,0.276,0.51,13.9,71.7,0.256
1,82,19730,2938,6424,78.34146341,0.457,594,7.243902439,1610,19.63414634,0.369,2344,28.58536585,4814,58.70731707,0.487,1350,16.46341463,1774,21.63414634,0.761,771,9.402439024,2612,31.85365854,3383,41.25609756,1718,521,6.353658537,337,4.109756098,1035,12.62195122,1537,7820,95.4,31.4,55,27,4.79,0.31,5.1,107.2,101.8,88.8,0.276,0.251,0.543,0.504,12.6,23.4,0.21,0.477,12.8,77.1,0.201
0,82,19830,3125,7032,85.75609756,0.444,313,3.817073171,939,11.45121951,0.333,2812,34.29268293,6093,74.30487805,0.462,1436,17.51219512,1866,22.75609756,0.77,971,11.84146341,2688,32.7804878,3659,44.62195122,1748,531,6.475609756,400,4.87804878,1310,15.97560976,1680,7999,97.5,25.4,19,63,-8.76,0.72,-8.04,100.5,109.5,96.3,0.265,0.134,0.509,0.467,14.3,26.8,0.204,0.503,11.9,73.7,0.215
1,82,19830,3148,6726,82.02439024,0.468,572,6.975609756,1459,17.79268293,0.392,2576,31.41463415,5267,64.23170732,0.489,1347,16.42682927,1658,20.2195122,0.812,790,9.634146341,2496,30.43902439,3286,40.07317073,1953,570,6.951219512,336,4.097560976,959,11.69512195,1596,8215,100.2,26.3,49,33,2.9,-0.44,2.47,110.2,107,90.2,0.247,0.217,0.551,0.511,11.4,23.4,0.2,0.505,13.5,75,0.205
1,82,19705,3279,6592,80.3902439,0.497,407,4.963414634,1095,13.35365854,0.372,2872,35.02439024,5497,67.03658537,0.522,1745,21.2804878,2298,28.02439024,0.759,942,11.48780488,2410,29.3902439,3352,40.87804878,2165,717,8.743902439,355,4.329268293,1200,14.63414634,1970,8710,106.2,25.3,59,23,6.88,-0.01,6.86,113.8,106.5,93.2,0.349,0.166,0.573,0.528,13.6,29.5,0.265,0.501,15,74.1,0.294
1,82,19905,2986,6695,81.64634146,0.446,575,7.012195122,1614,19.68292683,0.356,2411,29.40243902,5081,61.96341463,0.475,1557,18.98780488,1991,24.2804878,0.782,1007,12.2804878,2404,29.31707317,3411,41.59756098,1607,632,7.707317073,391,4.768292683,1082,13.19512195,1606,8104,98.8,27.2,40,42,-0.33,-0.28,-0.61,109.2,109.6,89.5,0.297,0.241,0.535,0.489,12.5,28.9,0.233,0.513,13.5,72.8,0.217
0,82,19880,2831,6372,77.70731707,0.444,341,4.158536585,1038,12.65853659,0.329,2490,30.36585366,5334,65.04878049,0.467,1677,20.45121951,2203,26.86585366,0.761,976,11.90243902,2312,28.19512195,3288,40.09756098,1573,609,7.426829268,446,5.43902439,1306,15.92682927,1970,7680,93.7,24.1,27,55,-4.76,-0.1,-4.86,103,108.3,90,0.346,0.163,0.523,0.471,15.1,29.2,0.263,0.503,14.5,70.9,0.268
0,82,19855,2858,6454,78.70731707,0.443,471,5.743902439,1283,15.64634146,0.367,2387,29.1097561,5171,63.06097561,0.462,1670,20.36585366,2178,26.56097561,0.767,918,11.19512195,2391,29.15853659,3309,40.35365854,1630,589,7.182926829,382,4.658536585,1350,16.46341463,1971,7857,95.8,23.5,31,51,-3.41,-0.29,-3.7,103.2,106.9,92,0.337,0.199,0.53,0.479,15.4,27,0.259,0.502,14.5,73.8,0.28
0,82,20005,2960,6643,81.01219512,0.446,457,5.573170732,1280,15.6097561,0.357,2503,30.52439024,5363,65.40243902,0.467,1568,19.12195122,2136,26.04878049,0.734,920,11.2195122,2346,28.6097561,3266,39.82926829,1836,638,7.780487805,369,4.5,1224,14.92682927,1985,7945,96.9,25.5,30,52,-3.74,-0.22,-3.97,103.6,107.6,92,0.322,0.193,0.524,0.48,13.9,26.4,0.236,0.5,14.7,71.6,0.279
1,82,19780,3046,6663,81.25609756,0.457,480,5.853658537,1237,15.08536585,0.388,2566,31.29268293,5426,66.17073171,0.473,1528,18.63414634,2083,25.40243902,0.734,984,12,2597,31.67073171,3581,43.67073171,1832,639,7.792682927,445,5.426829268,1310,15.97560976,1908,8100,98.8,26,55,27,5.01,-0.49,4.52,104.9,99.6,93.6,0.313,0.186,0.534,0.493,14.7,28.6,0.229,0.473,16.2,74.3,0.252
1,82,19880,2978,6658,81.19512195,0.447,494,6.024390244,1404,17.12195122,0.352,2484,30.29268293,5254,64.07317073,0.473,1484,18.09756098,2133,26.01219512,0.696,1039,12.67073171,2529,30.84146341,3568,43.51219512,1708,625,7.62195122,353,4.304878049,1177,14.35365854,1781,7934,96.8,26.9,52,30,3.83,-0.5,3.33,105.5,101.3,90.8,0.32,0.211,0.522,0.484,13.4,29.7,0.223,0.48,14.7,75.8,0.243
1,82,19755,3010,6442,78.56097561,0.467,535,6.524390244,1404,17.12195122,0.381,2475,30.18292683,5038,61.43902439,0.491,1646,20.07317073,2045,24.93902439,0.805,920,11.2195122,2515,30.67073171,3435,41.8902439,1632,560,6.829268293,408,4.975609756,1140,13.90243902,1837,8201,100,28.1,61,21,7.22,0.06,7.28,111.3,103.2,89.5,0.317,0.218,0.559,0.509,13.4,28.7,0.256,0.477,14.2,75,0.265
1,82,19780,3164,6805,82.98780488,0.465,484,5.902439024,1440,17.56097561,0.336,2680,32.68292683,5365,65.42682927,0.5,1827,22.2804878,2449,29.86585366,0.746,1001,12.20731707,2558,31.19512195,3559,43.40243902,1920,678,8.268292683,435,5.304878049,1352,16.48780488,1756,8639,105.4,26.5,45,37,1.62,0.07,1.69,107.6,105.9,97.4,0.36,0.212,0.548,0.501,14.6,28.9,0.268,0.499,14.5,71.8,0.203
1,82,19880,2942,6484,79.07317073,0.454,449,5.475609756,1305,15.91463415,0.344,2493,30.40243902,5179,63.15853659,0.481,1539,18.76829268,1988,24.24390244,0.774,948,11.56097561,2374,28.95121951,3322,40.51219512,1768,583,7.109756098,472,5.756097561,1001,12.20731707,1672,7872,96,29,53,29,4.16,-0.47,3.69,108.9,104.2,87.3,0.307,0.201,0.535,0.488,12,28.3,0.237,0.477,14.3,70.9,0.234
1,82,19755,3261,7048,85.95121951,0.463,700,8.536585366,1967,23.98780488,0.356,2561,31.23170732,5081,61.96341463,0.504,1515,18.47560976,2113,25.76829268,0.717,940,11.46341463,2456,29.95121951,3396,41.41463415,1950,750,9.146341463,466,5.682926829,1309,15.96341463,1933,8737,106.5,24.6,40,42,-0.34,0.34,0,107,107.4,99.2,0.3,0.279,0.548,0.512,14.1,25.6,0.215,0.506,16.1,69.6,0.264
1,82,19855,2906,6528,79.6097561,0.445,705,8.597560976,1893,23.08536585,0.372,2201,26.84146341,4635,56.52439024,0.475,1436,17.51219512,1906,23.24390244,0.753,880,10.73170732,2673,32.59756098,3553,43.32926829,1704,583,7.109756098,337,4.109756098,1162,14.17073171,1710,7953,97,28.2,55,27,4.85,0.19,5.04,106,100.7,90.7,0.292,0.29,0.54,0.499,13.6,25.7,0.22,0.466,13.6,77,0.23
0,82,19780,2872,6561,80.01219512,0.438,481,5.865853659,1389,16.93902439,0.346,2391,29.15853659,5172,63.07317073,0.462,1615,19.69512195,2125,25.91463415,0.76,990,12.07317073,2441,29.76829268,3431,41.84146341,1680,599,7.304878049,447,5.451219512,1335,16.2804878,1912,7840,95.6,27.2,34,48,-2.44,-0.18,-2.62,102.9,105.5,92.4,0.324,0.212,0.523,0.474,15.1,28.4,0.246,0.491,14.8,72.7,0.271
0,82,19730,2880,6318,77.04878049,0.456,314,3.829268293,903,11.01219512,0.348,2566,31.29268293,5415,66.03658537,0.474,1769,21.57317073,2245,27.37804878,0.788,888,10.82926829,2484,30.29268293,3372,41.12195122,1762,596,7.268292683,472,5.756097561,1239,15.1097561,1858,7843,95.6,27.5,40,42,-0.46,0.39,-0.07,105.1,105.6,90.8,0.355,0.143,0.537,0.481,14.5,27.2,0.28,0.488,13.3,74.7,0.249
1,82,20030,3103,6664,81.26829268,0.466,608,7.414634146,1724,21.02439024,0.353,2495,30.42682927,4940,60.24390244,0.505,1660,20.24390244,2221,27.08536585,0.747,886,10.80487805,2495,30.42682927,3381,41.23170732,1850,600,7.317073171,421,5.134146341,1273,15.52439024,1889,8474,103.3,25.3,41,41,-0.07,0.32,0.24,108.6,108.6,93.5,0.333,0.259,0.554,0.511,14.3,26.1,0.249,0.5,13.5,72.3,0.262
0,82,19980,2998,6448,78.63414634,0.465,500,6.097560976,1362,16.6097561,0.367,2498,30.46341463,5086,62.02439024,0.491,1835,22.37804878,2410,29.3902439,0.761,866,10.56097561,2375,28.96341463,3241,39.52439024,1680,564,6.87804878,407,4.963414634,1343,16.37804878,1827,8331,101.6,26.2,27,55,-5.15,0.71,-4.44,106.9,112.3,93.6,0.374,0.211,0.555,0.504,15.2,25.9,0.285,0.529,14,71.1,0.237
1,82,19855,2919,6288,76.68292683,0.464,528,6.43902439,1539,18.76829268,0.343,2391,29.15853659,4749,57.91463415,0.503,1393,16.98780488,2019,24.62195122,0.69,817,9.963414634,2526,30.80487805,3343,40.76829268,1681,566,6.902439024,442,5.390243902,1201,14.64634146,1749,7759,94.6,29.3,38,44,-0.91,-0.29,-1.21,104.3,105.3,89.9,0.321,0.245,0.541,0.506,14.3,24.9,0.222,0.485,13.8,73.3,0.232
0,82,19855,3121,6714,81.87804878,0.465,524,6.390243902,1472,17.95121951,0.356,2597,31.67073171,5242,63.92682927,0.495,1406,17.14634146,1919,23.40243902,0.733,941,11.47560976,2272,27.70731707,3213,39.18292683,1771,587,7.158536585,224,2.731707317,1240,15.12195122,1821,8172,99.7,26,29,53,-4.38,-0.06,-4.43,107,111.7,92.3,0.286,0.219,0.541,0.504,14.1,27.6,0.209,0.522,14.5,68.1,0.234
0,82,20005,2997,6503,79.30487805,0.461,384,4.682926829,1089,13.2804878,0.353,2613,31.86585366,5414,66.02439024,0.483,1499,18.2804878,1892,23.07317073,0.792,819,9.987804878,2474,30.17073171,3293,40.15853659,1848,532,6.487804878,325,3.963414634,1278,15.58536585,1758,7877,96.1,27.7,30,52,-3.67,0.51,-3.16,103.9,107.9,91,0.291,0.167,0.537,0.49,14.8,25.1,0.231,0.498,13.3,72.1,0.226
1,82,19880,2913,6379,77.79268293,0.457,609,7.426829268,1676,20.43902439,0.363,2304,28.09756098,4703,57.35365854,0.49,1566,19.09756098,2153,26.25609756,0.727,822,10.02439024,2525,30.79268293,3347,40.81707317,1962,499,6.085365854,273,3.329268293,1212,14.7804878,1869,8001,97.6,28.2,39,43,-0.77,-0.23,-1,105.7,106.6,91.4,0.338,0.263,0.546,0.504,14.2,24.6,0.245,0.49,13.7,74.4,0.266
0,82,19880,2971,6674,81.3902439,0.445,455,5.548780488,1256,15.31707317,0.362,2516,30.68292683,5418,66.07317073,0.464,1436,17.51219512,1941,23.67073171,0.74,1025,12.5,2512,30.63414634,3537,43.13414634,1537,522,6.365853659,347,4.231707317,1187,14.47560976,1620,7833,95.5,26.4,36,46,-1.57,0.38,-1.19,104.8,106.5,90.2,0.291,0.188,0.52,0.479,13.6,29.1,0.215,0.499,13.2,74.7,0.212
0,82,20005,2903,6356,77.51219512,0.457,474,5.780487805,1370,16.70731707,0.346,2429,29.62195122,4986,60.80487805,0.487,1714,20.90243902,2396,29.2195122,0.715,1032,12.58536585,2516,30.68292683,3548,43.26829268,1532,543,6.62195122,260,3.170731707,1405,17.13414634,1932,7994,97.5,25.4,33,49,-2.85,-0.21,-3.06,105.7,108.8,90.8,0.377,0.216,0.539,0.494,15.9,31,0.27,0.504,13,74,0.246
1,82,19780,2875,6090,74.26829268,0.472,342,4.170731707,962,11.73170732,0.356,2533,30.8902439,5128,62.53658537,0.494,1679,20.47560976,2393,29.18292683,0.702,920,11.2195122,2418,29.48780488,3338,40.70731707,1525,565,6.890243902,416,5.073170732,1392,16.97560976,1904,7771,94.8,25.6,43,39,0.78,-0.43,0.35,104.9,104.1,89.9,0.393,0.158,0.544,0.5,16.3,29.3,0.276,0.48,14.6,73.7,0.286
0,82,19880,2932,6408,78.14634146,0.458,284,3.463414634,823,10.03658537,0.345,2648,32.29268293,5585,68.1097561,0.474,1637,19.96341463,2135,26.03658537,0.767,899,10.96341463,2353,28.69512195,3252,39.65853659,1669,590,7.195121951,390,4.756097561,1258,15.34146341,1671,7785,94.9,26.2,32,50,-3.02,-0.23,-3.26,103.6,106.9,90.7,0.333,0.128,0.53,0.48,14.6,27.2,0.255,0.501,14.7,70.8,0.221
1,82,19905,3388,6855,83.59756098,0.494,785,9.573170732,1965,23.96341463,0.399,2603,31.74390244,4890,59.63414634,0.532,1476,18,1827,22.2804878,0.808,737,8.987804878,2583,31.5,3320,40.48780488,2122,553,6.743902439,394,4.804878049,1189,14.5,1659,9037,110.2,27.6,59,23,7.3,-0.03,7.28,113.9,106.4,95.6,0.267,0.287,0.59,0.551,13.4,22.7,0.215,0.492,13.6,71.9,0.206
0,82,19955,2874,6392,77.95121951,0.45,426,5.195121951,1232,15.02439024,0.346,2448,29.85365854,5160,62.92682927,0.474,1543,18.81707317,2006,24.46341463,0.769,923,11.25609756,2299,28.03658537,3222,39.29268293,1513,555,6.768292683,380,4.634146341,1236,15.07317073,1931,7717,94.1,24.4,29,53,-4.29,0.51,-3.78,105.1,109.9,88.3,0.314,0.193,0.53,0.483,14.5,28.2,0.241,0.508,13.5,73,0.267
0,82,19805,2941,6532,79.65853659,0.45,530,6.463414634,1513,18.45121951,0.35,2411,29.40243902,5019,61.20731707,0.48,1891,23.06097561,2473,30.15853659,0.765,797,9.719512195,2396,29.2195122,3193,38.93902439,1665,671,8.182926829,265,3.231707317,1194,14.56097561,1792,8303,101.3,27.3,36,46,-1.8,0.46,-1.35,106.2,108,94.8,0.379,0.232,0.545,0.491,13.5,23.1,0.289,0.513,14.9,72.5,0.24
1,82,19780,2999,6328,77.17073171,0.474,595,7.256097561,1561,19.03658537,0.381,2404,29.31707317,4767,58.13414634,0.504,1486,18.12195122,1980,24.14634146,0.751,761,9.280487805,2577,31.42682927,3338,40.70731707,1814,587,7.158536585,417,5.085365854,1137,13.86585366,1588,8079,98.5,30.4,64,18,8.43,-0.08,8.35,109.2,99.9,89.8,0.313,0.247,0.561,0.521,13.6,24.2,0.235,0.471,14,75.7,0.201
0,82,19830,3047,6628,80.82926829,0.46,525,6.402439024,1451,17.69512195,0.362,2522,30.75609756,5177,63.13414634,0.487,1511,18.42682927,1911,23.30487805,0.791,928,11.31707317,2322,28.31707317,3250,39.63414634,1695,631,7.695121951,301,3.670731707,1268,15.46341463,1801,8130,99.1,25.9,33,49,-2.89,0.45,-2.45,107.2,110.3,91.8,0.288,0.219,0.544,0.499,14.5,27.8,0.228,0.515,14.1,70.9,0.243
1,82,19755,3032,6547,79.84146341,0.463,531,6.475609756,1464,17.85365854,0.363,2501,30.5,5083,61.98780488,0.492,1562,19.04878049,1982,24.17073171,0.788,755,9.207317073,2480,30.24390244,3235,39.45121951,1822,581,7.085365854,321,3.914634146,1104,13.46341463,1672,8157,99.5,26,44,38,0.99,-0.38,0.61,107,106,92.6,0.303,0.224,0.55,0.504,13,22.2,0.239,0.503,14.3,74.5,0.219
1,82,19805,3069,6471,78.91463415,0.474,354,4.317073171,1056,12.87804878,0.335,2715,33.1097561,5415,66.03658537,0.501,1830,22.31707317,2462,30.02439024,0.743,1030,12.56097561,2456,29.95121951,3486,42.51219512,2024,577,7.036585366,339,4.134146341,1277,15.57317073,2067,8322,101.5,25.9,49,33,2.87,0.2,3.06,110.1,107,91.6,0.38,0.163,0.551,0.502,14.5,31.7,0.283,0.496,14.4,75.1,0.314
1,82,19830,3070,6820,83.17073171,0.45,561,6.841463415,1614,19.68292683,0.348,2509,30.59756098,5206,63.48780488,0.482,1855,22.62195122,2425,29.57317073,0.765,998,12.17073171,2379,29.01219512,3377,41.18292683,1660,635,7.743902439,375,4.573170732,1133,13.81707317,1823,8556,104.3,26.8,40,42,-0.51,-0.28,-0.8,110.1,110.6,94.1,0.356,0.237,0.542,0.491,12.6,28.1,0.272,0.517,14.4,71,0.249
0,82,19880,2946,6496,79.2195122,0.454,424,5.170731707,1154,14.07317073,0.367,2522,30.75609756,5342,65.14634146,0.472,1656,20.19512195,2207,26.91463415,0.75,1069,13.03658537,2232,27.2195122,3301,40.25609756,1625,587,7.158536585,394,4.804878049,1284,15.65853659,2054,7972,97.2,22.7,28,54,-4.76,0.07,-4.69,106.4,111.6,90.4,0.34,0.178,0.534,0.486,14.7,31.4,0.255,0.513,14.1,69.5,0.275
0,82,19880,2951,6322,77.09756098,0.467,467,5.695121951,1290,15.73170732,0.362,2484,30.29268293,5032,61.36585366,0.494,1664,20.29268293,2204,26.87804878,0.755,813,9.914634146,2432,29.65853659,3245,39.57317073,1716,578,7.048780488,422,5.146341463,1359,16.57317073,2033,8033,98,25.3,37,45,-1.54,-0.05,-1.59,105.2,106.9,92.2,0.349,0.204,0.551,0.504,15.7,25.5,0.263,0.49,13.8,72.8,0.282
0,82,19905,2961,6843,83.45121951,0.433,428,5.219512195,1261,15.37804878,0.339,2533,30.8902439,5582,68.07317073,0.454,1593,19.42682927,2186,26.65853659,0.729,990,12.07317073,2270,27.68292683,3260,39.75609756,1717,822,10.02439024,354,4.317073171,1167,14.23170732,1960,7943,96.9,25.2,30,52,-4,0.1,-3.9,102.5,106.7,93.4,0.319,0.184,0.509,0.464,13,27.1,0.233,0.514,16.5,70.7,0.263
1,82,19905,3004,6737,82.15853659,0.446,560,6.829268293,1477,18.01219512,0.379,2444,29.80487805,5260,64.14634146,0.465,1452,17.70731707,1967,23.98780488,0.738,906,11.04878049,2602,31.73170732,3508,42.7804878,1804,508,6.195121951,345,4.207317073,1224,14.92682927,2038,8020,97.8,24.1,43,39,0.63,-0.12,0.51,104,103.4,92.9,0.292,0.219,0.527,0.487,13.9,26.3,0.216,0.464,13.9,74.7,0.295
1,82,19830,2908,6412,78.19512195,0.454,497,6.06097561,1465,17.86585366,0.339,2411,29.40243902,4947,60.32926829,0.487,1689,20.59756098,2318,28.26829268,0.729,959,11.69512195,2511,30.62195122,3470,42.31707317,1560,567,6.914634146,392,4.780487805,1137,13.86585366,1733,8002,97.6,27.1,48,34,2.23,-0.06,2.17,107.8,105.4,89.8,0.362,0.228,0.538,0.492,13.3,28.4,0.263,0.49,12.8,75.7,0.226
1,82,19880,2948,6375,77.74390244,0.462,416,5.073170732,1113,13.57317073,0.374,2532,30.87804878,5262,64.17073171,0.481,1818,22.17073171,2322,28.31707317,0.783,1030,12.56097561,2431,29.64634146,3461,42.20731707,1473,593,7.231707317,488,5.951219512,1112,13.56097561,1834,8130,99.1,27.5,58,24,6.07,-0.11,5.96,111.8,105,87.8,0.364,0.175,0.55,0.495,13.1,31.8,0.285,0.475,13.7,72.2,0.257
1,82,19930,3078,6672,81.36585366,0.461,350,4.268292683,1076,13.12195122,0.325,2728,33.26829268,5596,68.24390244,0.487,1721,20.98780488,2312,28.19512195,0.744,903,11.01219512,2486,30.31707317,3389,41.32926829,1921,698,8.512195122,463,5.646341463,1216,14.82926829,1863,8227,100.3,27.4,42,40,0.23,0.13,0.36,105.5,105.2,93.9,0.347,0.161,0.535,0.488,13.7,26.8,0.258,0.493,14.7,72,0.227
1,82,19830,2983,6558,79.97560976,0.455,557,6.792682927,1451,17.69512195,0.384,2426,29.58536585,5107,62.2804878,0.475,1418,17.29268293,1950,23.7804878,0.727,975,11.8902439,2347,28.62195122,3322,40.51219512,1971,580,7.073170732,490,5.975609756,931,11.35365854,1513,7941,96.8,28.5,60,22,6.67,-0.44,6.24,110.8,103.1,86.8,0.297,0.221,0.535,0.497,11.2,28.9,0.216,0.477,13.7,71.2,0.191
0,82,19830,2939,6785,82.74390244,0.433,625,7.62195122,1832,22.34146341,0.341,2314,28.2195122,4953,60.40243902,0.467,1573,19.18292683,2190,26.70731707,0.718,980,11.95121951,2485,30.30487805,3465,42.25609756,1694,604,7.365853659,357,4.353658537,1156,14.09756098,1941,8076,98.5,25.6,37,45,-1.35,0.25,-1.11,104.8,106.2,93.3,0.323,0.27,0.521,0.479,13,26.9,0.232,0.492,14.1,71.6,0.243
0,82,19830,2708,6252,76.24390244,0.433,469,5.719512195,1414,17.24390244,0.332,2239,27.30487805,4838,59,0.463,1502,18.31707317,1980,24.14634146,0.759,849,10.35365854,2565,31.2804878,3414,41.63414634,1580,588,7.170731707,320,3.902439024,1193,14.54878049,1863,7387,90.1,28.8,36,46,-1.59,0.28,-1.3,101.6,103.3,88,0.317,0.226,0.519,0.471,14.3,25.5,0.24,0.472,13.1,74.6,0.247
1,82,19730,2786,6274,76.51219512,0.444,536,6.536585366,1536,18.73170732,0.349,2250,27.43902439,4738,57.7804878,0.475,1591,19.40243902,2158,26.31707317,0.737,898,10.95121951,2559,31.20731707,3457,42.15853659,1631,598,7.292682927,409,4.987804878,1254,15.29268293,1821,7699,93.9,27.3,47,35,1.89,-0.27,1.62,104.5,102.4,89.7,0.344,0.245,0.533,0.487,14.8,27.1,0.254,0.464,13,72.6,0.232
1,82,19805,2993,6443,78.57317073,0.465,290,3.536585366,843,10.2804878,0.344,2703,32.96341463,5600,68.29268293,0.483,1694,20.65853659,2142,26.12195122,0.791,828,10.09756098,2704,32.97560976,3532,43.07317073,1708,534,6.512195122,503,6.134146341,1185,14.45121951,1872,7970,97.2,26.8,46,36,1.57,0.18,1.75,105.3,103.6,91.7,0.332,0.131,0.54,0.487,13.8,25.4,0.263,0.471,12.2,75.9,0.24
1,82,19855,2992,6607,80.57317073,0.453,552,6.731707317,1583,19.30487805,0.349,2440,29.75609756,5024,61.26829268,0.486,1618,19.73170732,2172,26.48780488,0.745,970,11.82926829,2488,30.34146341,3458,42.17073171,1734,628,7.658536585,350,4.268292683,1143,13.93902439,1894,8154,99.4,25.1,48,34,2.5,0.03,2.53,108.4,105.7,90.9,0.329,0.24,0.539,0.495,13.1,28.8,0.245,0.486,13.4,73.6,0.242
1,82,19855,2746,6125,74.69512195,0.448,590,7.195121951,1578,19.24390244,0.374,2156,26.29268293,4547,55.45121951,0.474,1476,18,2077,25.32926829,0.711,834,10.17073171,2379,29.01219512,3213,39.18292683,1586,600,7.317073171,442,5.390243902,1134,13.82926829,1757,7558,92.2,28.1,52,30,3.7,0.05,3.74,105.9,101.6,86.3,0.339,0.258,0.537,0.496,13.9,25.8,0.241,0.469,14.7,72,0.237
1,82,19755,3039,6355,77.5,0.478,497,6.06097561,1441,17.57317073,0.345,2542,31,4914,59.92682927,0.517,1616,19.70731707,2310,28.17073171,0.7,858,10.46341463,2675,32.62195122,3533,43.08536585,1692,522,6.365853659,442,5.390243902,1186,14.46341463,1871,8191,99.9,29.2,52,30,3.87,-0.27,3.59,108.7,104.5,91.6,0.363,0.227,0.556,0.517,13.9,26.7,0.254,0.477,12.4,76.4,0.251
1,82,19855,2976,6566,80.07317073,0.453,507,6.182926829,1335,16.2804878,0.38,2469,30.1097561,5231,63.79268293,0.472,1561,19.03658537,2115,25.79268293,0.738,929,11.32926829,2448,29.85365854,3377,41.18292683,1769,597,7.280487805,270,3.292682927,1197,14.59756098,1902,8020,97.8,25.5,38,44,-1.04,-0.04,-1.07,106.3,107.4,91.2,0.322,0.203,0.535,0.492,13.8,27.3,0.238,0.504,13.8,74.6,0.262
0,82,19855,2888,6340,77.31707317,0.456,310,3.780487805,942,11.48780488,0.329,2578,31.43902439,5398,65.82926829,0.478,1436,17.51219512,1895,23.1097561,0.758,811,9.890243902,2422,29.53658537,3233,39.42682927,1716,559,6.817073171,471,5.743902439,1189,14.5,1889,7522,91.7,26.7,35,47,-1.88,0.13,-1.75,102.4,104.5,88.8,0.299,0.149,0.524,0.48,14.2,25.2,0.226,0.475,13.4,71.3,0.236
1,82,19780,2778,6317,77.03658537,0.44,477,5.817073171,1447,17.64634146,0.33,2301,28.06097561,4870,59.3902439,0.472,1658,20.2195122,2187,26.67073171,0.758,822,10.02439024,2539,30.96341463,3361,40.98780488,1884,558,6.804878049,278,3.390243902,1119,13.64634146,1903,7691,93.8,28.6,45,37,1.37,-0.26,1.11,103.9,102.4,89.8,0.346,0.229,0.528,0.478,13.3,24,0.262,0.476,14,76.3,0.266
0,82,19805,2831,6428,78.3902439,0.44,300,3.658536585,885,10.79268293,0.339,2531,30.86585366,5543,67.59756098,0.457,1649,20.1097561,2176,26.53658537,0.758,918,11.19512195,2379,29.01219512,3297,40.20731707,1519,611,7.451219512,311,3.792682927,1095,13.35365854,1786,7611,92.8,26.3,33,49,-2.82,0.31,-2.51,103.7,106.8,89,0.339,0.138,0.515,0.464,12.9,26.9,0.257,0.502,14.3,73.4,0.243
0,82,19930,2822,6206,75.68292683,0.455,320,3.902439024,884,10.7804878,0.362,2502,30.51219512,5322,64.90243902,0.47,1878,22.90243902,2587,31.54878049,0.726,1034,12.6097561,2360,28.7804878,3394,41.3902439,1468,555,6.768292683,271,3.304878049,1449,17.67073171,2157,7842,95.6,25.6,24,58,-6.4,0.11,-6.3,104,111,90.8,0.417,0.142,0.534,0.481,16.5,31.2,0.303,0.511,13.4,72.8,0.294
0,82,19905,2911,6167,75.20731707,0.472,299,3.646341463,796,9.707317073,0.376,2612,31.85365854,5371,65.5,0.486,1663,20.2804878,2277,27.76829268,0.73,892,10.87804878,2402,29.29268293,3294,40.17073171,1495,532,6.487804878,362,4.414634146,1240,15.12195122,1908,7784,94.9,25.5,38,44,-1.07,-0.18,-1.26,106.3,107.5,88.3,0.369,0.129,0.543,0.496,14.7,28.5,0.27,0.49,13,72.5,0.264
0,82,19905,3001,6546,79.82926829,0.458,375,4.573170732,1031,12.57317073,0.364,2626,32.02439024,5515,67.25609756,0.476,1770,21.58536585,2330,28.41463415,0.76,873,10.64634146,2425,29.57317073,3298,40.2195122,1653,651,7.93902439,404,4.926829268,1159,14.13414634,1712,8147,99.4,26.5,35,47,-1.95,-0.15,-2.1,106,108.1,92.7,0.356,0.158,0.538,0.487,13.3,25.6,0.27,0.5,14.3,71.3,0.24
1,82,19955,3430,7167,87.40243902,0.479,837,10.20731707,2097,25.57317073,0.399,2593,31.62195122,5070,61.82926829,0.511,1189,14.5,1475,17.98780488,0.806,778,9.487804878,2650,32.31707317,3428,41.80487805,2179,549,6.695121951,412,5.024390244,1088,13.26829268,1683,8886,108.4,27.5,55,27,5.55,-0.07,5.48,111.5,105.8,95.8,0.206,0.293,0.568,0.537,12.2,22.1,0.166,0.49,13.2,72.1,0.2
